scenario,seed,algorithm,date,n_steps,daily_energy_kwh,daily_comfort_deviation_c,daily_comfort_rate_pct,daily_episode_return,daily_peak_simulated_power_w
reward_bonus_0p0,44,PPO,2026-05-15,283,1.1165600694444446,0.26786928174201113,99.29328621908127,-179.68200673298907,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-16,288,1.1286527777777777,0.5743980925323444,92.70833333333334,-270.42665064931504,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-17,288,1.0896873842592592,0.3733859597706876,99.30555555555556,-208.9101564139581,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-18,288,1.1179037037037038,0.3407205684164812,98.95833333333334,-202.12752370394657,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-19,288,1.1286527777777777,0.2661007779566675,98.95833333333334,-181.63702405152034,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-20,283,1.1017800925925927,0.4538036316651073,97.87985865724382,-230.92642776122537,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-21,288,1.066845601851852,0.4240704039235774,99.65277777777779,-221.3822763299903,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-22,288,1.1125291666666668,0.30837840045269305,98.61111111111111,-192.31297933037555,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-23,288,1.1111855324074074,0.3157006561810775,98.61111111111111,-194.29678898015032,64.49444444444445
reward_bonus_0p0,44,PPO,2026-05-24,17,0.08330532407407408,1.8162610982473986,64.70588235294117,-38.626438670205786,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-07,283,1.166274537037037,0.2397082590858814,100.0,-176.33743732130446,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-08,288,1.1071546296296297,0.2662951571177224,98.95833333333334,-179.69300524990393,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-09,288,1.1313400462962964,0.18603230588966932,100.0,-158.8273040962248,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-10,288,1.1152164351851852,0.18073413204760902,99.65277777777779,-155.8014300297114,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-11,283,1.1568690972222222,0.2367107133792006,100.0,-174.61413188631371,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-12,288,1.1232782407407407,0.28179987325662537,98.95833333333334,-185.65836349790808,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-13,288,1.1380582175925926,0.19609694867931918,100.0,-162.35092121964385,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-14,288,1.1273091435185185,0.22808029148087292,98.95833333333334,-170.5621239464914,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-15,283,1.1420891203703705,0.2770859319336199,99.29328621908127,-184.66531873721442,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-16,288,1.124621875,0.32875197837186776,97.91666666666666,-199.30556977109785,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-17,288,1.1205909722222223,0.22529224515077295,99.30555555555556,-169.1341666034226,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-18,288,1.1313400462962964,0.24876952578081854,98.95833333333334,-176.89562342487574,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-19,288,1.1622436342592593,0.2757262747341114,98.95833333333334,-187.53416712342408,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-20,283,1.1299964120370372,0.31023861897499083,98.23321554770318,-192.92252916992237,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-21,288,1.1219346064814812,0.2103739800607775,99.65277777777779,-164.96270625750387,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-22,288,1.1340273148148148,0.2385654777196855,98.61111111111111,-174.2068575832695,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-23,288,1.1394018518518518,0.3180372620138451,98.61111111111111,-197.59473145998734,64.49444444444445
reward_bonus_0p0,44,DQN,2026-05-24,17,0.08330532407407408,1.7697884897295557,64.70588235294117,-37.836404325402455,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-07,283,1.175679976851852,0.3891330502178843,100.0,-219.49965321166118,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-08,288,1.1729927083333334,0.9889622608884441,83.68055555555556,-393.9461311358721,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-09,288,1.104467361111111,0.7406914638852944,98.61111111111111,-316.06914159896496,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-10,288,1.1514945601851854,0.6673912064164059,94.09722222222221,-299.3336674479249,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-11,283,1.1582127314814816,0.4061457578664628,100.0,-222.68924947620894,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-12,288,1.1622436342592593,0.8881535438934716,88.88888888888889,-363.91322064131987,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-13,288,1.0843128472222223,0.680630051941588,100.0,-296.89645495917733,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-14,288,1.1380582175925928,0.6509789396972551,98.61111111111111,-293.35693463280944,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-15,283,1.1179037037037038,0.5410068700474788,99.29328621908127,-257.1049442234366,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-16,288,1.1353709490740742,0.8376656095474293,92.70833333333334,-346.87269554965974,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-17,288,1.0507219907407408,0.7948161086279134,99.30555555555556,-326.6570392848391,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-18,288,1.1273091435185187,0.6111016233917572,98.95833333333334,-280.8722675368261,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-19,288,1.1273091435185185,0.5986791694993162,98.95833333333334,-277.29460081580305,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-20,283,1.1058109953703705,0.7337677806093937,97.1731448763251,-310.5312819124583,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-21,288,1.0144438657407409,0.8069823873084316,99.65277777777779,-326.78592754482855,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-22,288,1.0964055555555556,0.5278594165028354,98.61111111111111,-254.02351195281662,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-23,288,1.093718287037037,0.6684835830574466,98.61111111111111,-294.27327192054474,64.49444444444445
reward_bonus_0p0,45,PPO,2026-05-24,17,0.08061805555555555,1.8216835554926756,64.70588235294117,-38.468620443375485,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-07,283,1.175679976851852,0.16366725464842272,100.0,-155.69283306550366,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-08,288,1.0950619212962964,0.22702017426571983,98.95833333333334,-167.2568101885274,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-09,288,1.1407454861111113,0.20855132915552232,100.0,-166.18778279679043,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-10,288,1.119247337962963,0.20785887288333427,99.65277777777779,-163.9883553904003,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-11,283,1.1568690972222222,0.18178546566357304,100.0,-159.07028678279116,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-12,288,1.0964055555555556,0.2490753710457231,98.95833333333334,-173.73370686116834,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-13,288,1.1326836805555556,0.22338575689087214,100.0,-169.7100979845713,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-14,288,1.1152164351851852,0.26811551502374037,98.95833333333334,-180.9672683268372,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-15,283,1.1568690972222222,0.21953326390612324,99.29328621908127,-169.75291368543287,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-16,288,1.1179037037037038,0.29682545837170615,97.91666666666666,-189.48573201105137,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-17,288,1.1340273148148148,0.23846871592113217,99.30555555555556,-174.1789901852859,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-18,288,1.108498263888889,0.2721114227305927,98.95833333333334,-181.49308974641085,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-19,288,1.1608999999999998,0.23490132165767916,98.95833333333334,-175.65158063741146,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-20,283,1.1071546296296297,0.26506183500920627,98.23321554770318,-178.0124993076051,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-21,288,1.1219346064814815,0.23975924126839784,99.65277777777779,-173.42566148529866,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-22,288,1.1219346064814812,0.25196094452102424,98.61111111111111,-176.9397520220551,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-23,288,1.155525462962963,0.25197363050351934,98.61111111111111,-180.0684055850136,64.49444444444445
reward_bonus_0p0,45,DQN,2026-05-24,17,0.08464895833333334,1.7811252456607496,64.70588235294117,-38.15412917623274,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-07,283,1.1609,0.17962604966510423,100.0,-158.83417205522449,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-08,288,1.0708765046296296,0.20811636022858673,98.95833333333334,-159.562511745833,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-09,288,1.1152164351851852,0.18646020387306075,100.0,-157.45053871544147,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-10,288,1.099092824074074,0.1652758453392512,99.65277777777779,-149.84944345770433,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-11,283,1.1488072916666667,0.15439769460442004,100.0,-150.56954757305095,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-12,288,1.08834375,0.17811361246805227,98.95833333333334,-152.54672039079915,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-13,288,1.1152164351851852,0.15897119096043785,100.0,-149.53370299660605,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-14,288,1.1017800925925927,0.1669613408699262,98.95833333333334,-150.5848661705388,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-15,283,1.1313400462962964,0.21459152046244426,99.29328621908127,-165.97940029087175,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-16,288,1.0977491898148148,0.280531142835015,97.91666666666666,-182.9179691364842,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-17,288,1.099092824074074,0.22787242077013264,99.30555555555556,-167.8772571817982,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-18,288,1.1017800925925927,0.17301002427405163,98.95833333333334,-152.32688699092682,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-19,288,1.1420891203703705,0.20483929539907145,98.95833333333334,-165.2437170749327,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-20,283,1.103123726851852,0.22643396861594017,98.23321554770318,-166.70581311831103,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-21,288,1.099092824074074,0.1805288005718454,99.65277777777779,-154.24229456469152,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-22,288,1.1098418981481484,0.20139928819634434,98.61111111111111,-161.25299500054726,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-23,288,1.1232782407407407,0.2848965882823117,98.61111111111111,-186.55021742530593,64.49444444444445
reward_bonus_0p0,46,PPO,2026-05-24,17,0.08196168981481482,1.7815531956119086,64.70588235294117,-37.91140432540245,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-07,283,1.1810545138888893,0.18250053618919165,100.0,-161.52265174154127,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-08,288,1.1098418981481482,0.19802918472439718,98.95833333333334,-160.28240520062644,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-09,288,1.1528381944444446,0.15944856697127271,100.0,-153.17118728772664,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-10,288,1.1407454861111113,0.1868701705726066,99.65277777777779,-159.9436091249109,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-11,283,1.1729927083333334,0.20826724674072838,100.0,-168.06463082762613,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-12,288,1.1205909722222223,0.17960926658340018,98.95833333333334,-155.97746877601924,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-13,288,1.1528381944444446,0.16409776072518975,100.0,-154.51015508885462,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-14,288,1.1394018518518518,0.20698666968530213,98.95833333333334,-165.61216086936702,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-15,283,1.1622436342592593,0.228739337407846,99.29328621908127,-172.85823248642035,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-16,288,1.1367145833333334,0.23971689909790259,97.91666666666666,-174.7884669401959,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-17,288,1.148807291666667,0.19399825203057908,99.30555555555556,-162.7464965848068,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-18,288,1.1447763888888889,0.20774963232968563,98.95833333333334,-166.33189411094946,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-19,288,1.1729927083333331,0.23987840348998668,98.95833333333334,-178.2099802051162,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-20,283,1.1299964120370372,0.23067293098191874,98.23321554770318,-170.40543946788318,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-21,288,1.1367145833333334,0.1564843817491043,99.65277777777779,-150.81750194374212,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-22,288,1.1461200231481483,0.21270294073667323,98.61111111111111,-167.88344693216172,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-23,288,1.1622436342592593,0.25455194497355693,98.61111111111111,-181.4359601523845,64.49444444444445
reward_bonus_0p0,46,DQN,2026-05-24,17,0.08330532407407408,1.7697884897295557,64.70588235294117,-37.836404325402455,64.49444444444445
env_response_minus20,42,PPO,2026-05-07,283,1.1528381944444446,0.1368437465221033,100.0,-89.37678026575507,64.49444444444445
env_response_minus20,42,PPO,2026-05-08,288,1.050721990740741,0.19540068870535807,98.61111111111111,-97.22539834714293,64.49444444444445
env_response_minus20,42,PPO,2026-05-09,288,1.097749189814815,0.1422034388690346,100.0,-85.47959039428183,64.49444444444445
env_response_minus20,42,PPO,2026-05-10,288,1.0749074074074074,0.15640882116267932,99.30555555555556,-87.84574049485153,64.49444444444445
env_response_minus20,42,PPO,2026-05-11,283,1.1394018518518518,0.14501215467894737,100.0,-90.438439774142,64.49444444444445
env_response_minus20,42,PPO,2026-05-12,288,1.0695328703703704,0.1839651257374938,98.61111111111111,-95.68195621239798,64.49444444444445
env_response_minus20,42,PPO,2026-05-13,288,1.1004364583333335,0.1418077964106877,99.65277777777779,-85.81564536627792,64.49444444444445
env_response_minus20,42,PPO,2026-05-14,288,1.082969212962963,0.17584797409415623,98.61111111111111,-94.59421653911684,64.49444444444445
env_response_minus20,42,PPO,2026-05-15,283,1.124621875,0.1575883183503351,99.29328621908127,-93.02249409314476,64.49444444444445
env_response_minus20,42,PPO,2026-05-16,288,1.0789383101851855,0.2622297330538249,97.22222222222221,-119.89716311950123,64.49444444444445
env_response_minus20,42,PPO,2026-05-17,288,1.093718287037037,0.15638706014599435,99.30555555555556,-89.58947332204622,64.49444444444445
env_response_minus20,42,PPO,2026-05-18,288,1.0923746527777778,0.17185602097970143,98.61111111111111,-94.31953404215375,64.49444444444445
env_response_minus20,42,PPO,2026-05-19,288,1.1340273148148148,0.175753144792712,98.61111111111111,-99.31690570030092,64.49444444444445
env_response_minus20,42,PPO,2026-05-20,283,1.0896873842592596,0.22512869849683195,97.52650176678446,-109.88642167460313,64.49444444444445
env_response_minus20,42,PPO,2026-05-21,288,1.0896873842592592,0.14869712628478632,99.30555555555556,-86.99977237001836,64.49444444444445
env_response_minus20,42,PPO,2026-05-22,288,1.0923746527777778,0.20892702615397363,97.91666666666666,-105.39598353234423,64.49444444444445
env_response_minus20,42,PPO,2026-05-23,288,1.1152164351851852,0.21316021912116603,98.26388888888889,-108.5401431068956,64.49444444444445
env_response_minus20,42,PPO,2026-05-24,17,0.0859925925925926,2.265087242441867,52.94117647058824,-44.70648312151173,64.49444444444445
env_response_minus20,42,DQN,2026-05-07,283,1.1635872685185187,0.284843034204769,100.0,-132.26057867994948,64.49444444444445
env_response_minus20,42,DQN,2026-05-08,288,1.0708765046296296,0.317079711138339,98.61111111111111,-134.1439568078414,64.49444444444445
env_response_minus20,42,DQN,2026-05-09,288,1.108498263888889,0.27329587829227464,100.0,-124.23421294817487,64.49444444444445
env_response_minus20,42,DQN,2026-05-10,288,1.1152164351851852,0.24279435748831638,99.30555555555556,-116.47477495663493,64.49444444444445
env_response_minus20,42,DQN,2026-05-11,283,1.1340273148148148,0.31230253933029545,100.0,-137.2816186304734,64.49444444444445
env_response_minus20,42,DQN,2026-05-12,288,1.0816255787037037,0.3156876975287122,98.61111111111111,-134.74305688826882,64.49444444444445
env_response_minus20,42,DQN,2026-05-13,288,1.1111855324074076,0.2567997023702018,99.65277777777779,-119.93331428261797,64.49444444444445
env_response_minus20,42,DQN,2026-05-14,288,1.113872800925926,0.2906249642146437,98.61111111111111,-130.52498969381716,64.49444444444445
env_response_minus20,42,DQN,2026-05-15,283,1.1326836805555556,0.30189496575343167,99.29328621908127,-134.6112753082209,64.49444444444445
env_response_minus20,42,DQN,2026-05-16,288,1.0964055555555556,0.4191753160241546,97.22222222222221,-166.72249101495626,64.49444444444445
env_response_minus20,42,DQN,2026-05-17,288,1.0950619212962964,0.33844219617232363,99.30555555555556,-142.14635249762907,64.49444444444445
env_response_minus20,42,DQN,2026-05-18,288,1.1071546296296297,0.32787891616865283,98.61111111111111,-140.62912785657178,64.49444444444445
env_response_minus20,42,DQN,2026-05-19,288,1.1447763888888889,0.2991521154089614,98.61111111111111,-135.8558092377807,64.49444444444445
env_response_minus20,42,DQN,2026-05-20,283,1.0950619212962964,0.3598048426772005,97.52650176678446,-148.4997704776474,64.49444444444445
env_response_minus20,42,DQN,2026-05-21,288,1.093718287037037,0.2964138141892249,99.30555555555556,-129.91717848649657,64.49444444444445
env_response_minus20,42,DQN,2026-05-22,288,1.1205909722222223,0.3433708764129345,97.91666666666666,-146.7408124069248,64.49444444444445
env_response_minus20,42,DQN,2026-05-23,288,1.1205909722222223,0.3960473390617609,98.26388888888889,-161.71163364978673,64.49444444444445
env_response_minus20,42,DQN,2026-05-24,17,0.0859925925925926,2.265087242441867,52.94117647058824,-44.70648312151173,64.49444444444445
env_response_minus20,43,PPO,2026-05-07,283,1.155525462962963,0.14906020462218522,100.0,-93.08403790807826,64.49444444444445
env_response_minus20,43,PPO,2026-05-08,288,1.0816255787037037,0.16698795486073045,98.61111111111111,-91.91753099989015,64.49444444444445
env_response_minus20,43,PPO,2026-05-09,288,1.1205909722222223,0.1328319050914077,100.0,-84.90558866632537,64.49444444444445
env_response_minus20,43,PPO,2026-05-10,288,1.092374652777778,0.1457195547459635,99.30555555555556,-86.39223176683731,64.49444444444445
env_response_minus20,43,PPO,2026-05-11,283,1.1461200231481483,0.1406565347942286,100.0,-89.83079934676657,64.49444444444445
env_response_minus20,43,PPO,2026-05-12,288,1.093718287037037,0.1664998484042344,98.61111111111111,-92.90195634041929,64.49444444444445
env_response_minus20,43,PPO,2026-05-13,288,1.1219346064814817,0.13627992074654627,99.65277777777779,-86.22361717500524,64.49444444444445
env_response_minus20,43,PPO,2026-05-14,288,1.099092824074074,0.17394264466826753,98.61111111111111,-95.54548166446082,64.49444444444445
env_response_minus20,43,PPO,2026-05-15,283,1.1353709490740742,0.15729229611331866,99.29328621908127,-93.93871980006905,64.49444444444445
env_response_minus20,43,PPO,2026-05-16,288,1.1111855324074076,0.24114165512564434,97.22222222222221,-116.82379667618522,64.49444444444445
env_response_minus20,43,PPO,2026-05-17,288,1.1098418981481482,0.15360834365867027,99.30555555555556,-90.28920297369692,64.49444444444445
env_response_minus20,43,PPO,2026-05-18,288,1.108498263888889,0.16936586237591145,98.61111111111111,-95.10236836426239,64.49444444444445
env_response_minus20,43,PPO,2026-05-19,288,1.1461200231481483,0.17615902040180734,98.61111111111111,-100.55879787572039,64.49444444444445
env_response_minus20,43,PPO,2026-05-20,283,1.108498263888889,0.21246398146841108,97.52650176678446,-108.05230675556014,64.49444444444445
env_response_minus20,43,PPO,2026-05-21,288,1.1111855324074074,0.14592866396208842,99.30555555555556,-88.20245522108137,64.49444444444445
env_response_minus20,43,PPO,2026-05-22,288,1.108498263888889,0.19672288809163907,97.91666666666666,-103.38119177039167,64.49444444444445
env_response_minus20,43,PPO,2026-05-23,288,1.1367145833333334,0.20863249987458254,98.26388888888889,-109.23615996387963,64.49444444444445
env_response_minus20,43,PPO,2026-05-24,17,0.08867986111111112,2.262658553618244,52.94117647058824,-44.91519541151014,64.49444444444445
env_response_minus20,43,DQN,2026-05-07,283,1.181054513888889,0.24386101292593898,100.0,-122.28766665804045,64.49444444444445
env_response_minus20,43,DQN,2026-05-08,288,1.1273091435185187,0.32684580379026973,98.61111111111111,-142.20659149159755,64.49444444444445
env_response_minus20,43,DQN,2026-05-09,288,1.1541818287037038,0.22001513713213663,100.0,-113.13935949405514,64.49444444444445
env_response_minus20,43,DQN,2026-05-10,288,1.1488072916666665,0.3129909084093174,99.30555555555556,-139.81638162188307,64.49444444444445
env_response_minus20,43,DQN,2026-05-11,283,1.1770236111111112,0.2695921457184645,100.0,-129.1945772383252,64.49444444444445
env_response_minus20,43,DQN,2026-05-12,288,1.1380582175925926,0.3353181007099637,98.61111111111111,-145.64661300446934,64.49444444444445
env_response_minus20,43,DQN,2026-05-13,288,1.155525462962963,0.2401338158064881,99.65277777777779,-119.25853895226847,64.49444444444445
env_response_minus20,43,DQN,2026-05-14,288,1.155525462962963,0.35811685920980263,98.61111111111111,-153.83765545242287,64.49444444444445
env_response_minus20,43,DQN,2026-05-15,283,1.1582127314814816,0.2776546449679137,99.29328621908127,-130.1262645259194,64.49444444444445
env_response_minus20,43,DQN,2026-05-16,288,1.150150925925926,0.3715032088757775,97.22222222222221,-157.99292415622364,64.49444444444445
env_response_minus20,43,DQN,2026-05-17,288,1.1488072916666667,0.2672734788404116,99.30555555555556,-126.64976190603822,64.49444444444445
env_response_minus20,43,DQN,2026-05-18,288,1.1635872685185187,0.4024715018788953,98.61111111111111,-167.36179254112156,64.49444444444445
env_response_minus20,43,DQN,2026-05-19,288,1.1783672453703704,0.3162141197156708,98.61111111111111,-143.89466647811287,64.49444444444445
env_response_minus20,43,DQN,2026-05-20,283,1.1474636574074075,0.3657051017999307,97.52650176678446,-155.04454380938014,64.49444444444445
env_response_minus20,43,DQN,2026-05-21,288,1.1394018518518518,0.22576008384004942,99.30555555555556,-113.81890414593396,64.49444444444445
env_response_minus20,43,DQN,2026-05-22,288,1.1609,0.3397530700895338,97.91666666666666,-149.4488841857855,64.49444444444445
env_response_minus20,43,DQN,2026-05-23,288,1.1609,0.3163220594083107,98.26388888888889,-142.5007531095932,64.49444444444445
env_response_minus20,43,DQN,2026-05-24,17,0.08867986111111112,2.262658553618244,52.94117647058824,-44.91519541151014,64.49444444444445
env_response_minus20,44,PPO,2026-05-07,283,1.155525462962963,0.14685485400352163,100.0,-92.45992368299645,64.49444444444445
env_response_minus20,44,PPO,2026-05-08,288,1.0789383101851855,0.1893196669013759,98.61111111111111,-98.09906406759606,64.49444444444445
env_response_minus20,44,PPO,2026-05-09,288,1.1205909722222225,0.14761826574390058,100.0,-89.16406053424326,64.49444444444445
env_response_minus20,44,PPO,2026-05-10,288,1.0843128472222225,0.16554038068592014,99.30555555555556,-91.35062963754486,64.49444444444445
env_response_minus20,44,PPO,2026-05-11,283,1.1729927083333331,0.11142997147687735,100.0,-84.05968192795619,64.49444444444445
env_response_minus20,44,PPO,2026-05-12,288,1.1179037037037038,0.14968426964106454,98.61111111111111,-90.30906965662642,64.49444444444445
env_response_minus20,44,PPO,2026-05-13,288,1.1286527777777777,0.13919253767817036,99.65277777777779,-87.68745085131293,64.49444444444445
env_response_minus20,44,PPO,2026-05-14,288,1.1044673611111113,0.17732203463594795,98.61111111111111,-97.0187459751528,64.49444444444445
env_response_minus20,44,PPO,2026-05-15,283,1.1299964120370374,0.17529644441753178,99.29328621908127,-98.5338937701613,64.49444444444445
env_response_minus20,44,PPO,2026-05-16,288,1.1017800925925927,0.25998628004552116,97.22222222222221,-121.37604865310982,64.49444444444445
env_response_minus20,44,PPO,2026-05-17,288,1.1125291666666668,0.16465555711884303,99.30555555555556,-93.72080045022663,64.49444444444445
env_response_minus20,44,PPO,2026-05-18,288,1.1353709490740742,0.1548191791026959,98.61111111111111,-93.41292358157627,64.49444444444445
env_response_minus20,44,PPO,2026-05-19,288,1.170305439814815,0.1667970081698974,98.61111111111111,-100.11253835293024,64.49444444444445
env_response_minus20,44,PPO,2026-05-20,283,1.124621875,0.20191263702909212,97.52650176678446,-106.56627627923272,64.49444444444445
env_response_minus20,44,PPO,2026-05-21,288,1.1058109953703705,0.16638948826692415,99.30555555555556,-93.59517262087404,64.49444444444445
env_response_minus20,44,PPO,2026-05-22,288,1.104467361111111,0.21219330853136428,97.91666666666666,-107.46167285703274,64.49444444444445
env_response_minus20,44,PPO,2026-05-23,288,1.1286527777777777,0.22580686009647277,98.26388888888889,-113.43237570778393,64.49444444444445
env_response_minus20,44,PPO,2026-05-24,17,0.08733622685185186,2.2624897835075357,52.94117647058824,-44.7873263196281,64.49444444444445
env_response_minus20,44,DQN,2026-05-07,283,1.185085416666667,0.1606285851462822,100.0,-99.1078895963977,64.49444444444445
env_response_minus20,44,DQN,2026-05-08,288,1.108498263888889,0.20411288029705388,98.61111111111111,-105.10950952555126,64.49444444444445
env_response_minus20,44,DQN,2026-05-09,288,1.1461200231481483,0.19461145469180902,100.0,-105.07309895124091,64.49444444444445
env_response_minus20,44,DQN,2026-05-10,288,1.1326836805555554,0.24565368678398233,99.30555555555556,-118.92326179378665,64.49444444444445
env_response_minus20,44,DQN,2026-05-11,283,1.1823981481481483,0.16443060123044453,100.0,-99.93386014821563,64.49444444444445
env_response_minus20,44,DQN,2026-05-12,288,1.1232782407407407,0.2193321676742002,98.61111111111111,-110.86766429016946,64.49444444444445
env_response_minus20,44,DQN,2026-05-13,288,1.1380582175925928,0.19772022213031434,99.65277777777779,-105.41842397353038,64.49444444444445
env_response_minus20,44,DQN,2026-05-14,288,1.124621875,0.24762424562956958,98.61111111111111,-119.14078274131577,64.49444444444445
env_response_minus20,44,DQN,2026-05-15,283,1.1595563657407406,0.1976680320459759,99.29328621908127,-107.61505306901103,64.49444444444445
env_response_minus20,44,DQN,2026-05-16,288,1.1259655092592593,0.29026808591069386,97.22222222222221,-132.34720874227955,64.49444444444445
env_response_minus20,44,DQN,2026-05-17,288,1.1367145833333334,0.23423051788327698,99.30555555555556,-116.00838915038362,64.49444444444445
env_response_minus20,44,DQN,2026-05-18,288,1.1326836805555554,0.24066223334218018,98.61111111111111,-117.88572320254758,64.49444444444445
env_response_minus20,44,DQN,2026-05-19,288,1.1716490740740741,0.2044052278705527,98.61111111111111,-111.06870562671898,64.49444444444445
env_response_minus20,44,DQN,2026-05-20,283,1.1273091435185187,0.2569517776204906,97.52650176678446,-122.3923530665987,64.49444444444445
env_response_minus20,44,DQN,2026-05-21,288,1.124621875,0.20774952714914782,99.30555555555556,-107.2568638189544,64.49444444444445
env_response_minus20,44,DQN,2026-05-22,288,1.1299964120370372,0.2943566986577595,97.91666666666666,-133.49972921343445,64.49444444444445
env_response_minus20,44,DQN,2026-05-23,288,1.1582127314814816,0.2503575432934849,98.26388888888889,-123.25297246852331,64.49444444444445
env_response_minus20,44,DQN,2026-05-24,17,0.08867986111111112,2.271901548213418,52.94117647058824,-45.0723263196281,64.49444444444445
env_response_minus20,45,PPO,2026-05-07,283,1.1609,0.11758154734965019,100.0,-84.67557789995082,64.49444444444445
env_response_minus20,45,PPO,2026-05-08,288,1.061471064814815,0.16750316352506864,98.61111111111111,-90.19091109521955,64.49444444444445
